step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
322,CASH_IN,392793.34,C1951757947,5721.0,398514.34,C296601788,3606430.55,3213637.21,0,0
95,PAYMENT,2522.58,C630277566,0.0,0.0,M94172495,0.0,0.0,0,0
393,PAYMENT,16506.64,C157135535,80679.0,64172.36,M2086692904,0.0,0.0,0,0
305,PAYMENT,17922.41,C999333315,27276.0,9353.59,M344005591,0.0,0.0,0,0
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1,0
302,CASH_IN,165037.44,C84781239,23091701.32,23256738.77,C282601640,624681.29,459643.85,0,0
275,TRANSFER,421270.26,C1766304801,191274.0,0.0,C1938193678,0.0,421270.26,0,0
18,PAYMENT,19325.23,C1190180572,81716.58,62391.35,M1212982658,0.0,0.0,0,0
18,PAYMENT,15289.16,C456412771,102373.0,87083.84,M1077739685,0.0,0.0,0,0
208,CASH_OUT,265862.52,C492131522,0.0,0.0,C1819232721,2682185.53,2948048.06,0,0
14,CASH_OUT,132214.7,C307629850,263887.62,131672.92,C2104098790,206206.48,0.0,0,0
158,PAYMENT,9117.31,C1797493116,308153.0,299035.69,M310745710,0.0,0.0,0,0
397,TRANSFER,2065442.81,C453709165,39184.0,0.0,C1755820837,197022.6,2262465.41,0,0
168,PAYMENT,14045.2,C1011115896,2626.0,0.0,M823222160,0.0,0.0,0,0
328,CASH_OUT,61887.86,C355674120,9911.0,0.0,C1439630006,1160798.08,1222685.93,0,0
237,CASH_OUT,34649.33,C481113006,0.0,0.0,C1696505996,217512.4,252161.72,0,0
355,PAYMENT,6618.29,C895249949,491111.12,484492.83,M1287511949,0.0,0.0,0,0
324,CASH_OUT,84021.79,C674335740,11386.0,0.0,C1660798924,854701.55,938723.34,0,0
688,CASH_OUT,214226.92,C930311375,77630.0,0.0,C168250612,1513622.95,1727849.87,0,0
351,PAYMENT,20155.01,C2013777838,7179.0,0.0,M1403148045,0.0,0.0,0,0
262,PAYMENT,122.54,C945345436,107354.0,107231.46,M394903767,0.0,0.0,0,0
346,CASH_OUT,54442.88,C1786312199,21494.0,0.0,C2071301909,4614042.05,4668484.93,0,0
303,CASH_OUT,48014.73,C1508474271,0.0,0.0,C1605511928,55647.47,103662.2,0,0
209,CASH_IN,27610.23,C946731566,8000092.5,8027702.73,C2121330387,963584.94,935974.71,0,0
164,PAYMENT,7728.1,C1102588648,620.0,0.0,M230098804,0.0,0.0,0,0
302,PAYMENT,18836.21,C51155857,0.0,0.0,M2125898991,0.0,0.0,0,0
548,PAYMENT,11669.27,C1979228818,21245.0,9575.73,M796454446,0.0,0.0,0,0
216,TRANSFER,1591587.2,C51604499,0.0,0.0,C494845714,6960872.61,8552459.81,0,0
325,CASH_IN,194205.69,C571876459,23473629.96,23667835.65,C789462439,505685.5,311479.81,0,0
206,CASH_OUT,42038.08,C1454829807,434482.0,392443.92,C572852927,0.0,42038.08,0,0
332,CASH_OUT,180979.35,C1575335087,11652.0,0.0,C134214261,1494110.66,1675090.01,0,0
229,CASH_IN,408068.76,C485981082,3020954.94,3429023.71,C923350226,3993259.28,3585190.52,0,0
161,CASH_IN,228837.85,C1876410173,2710573.04,2939410.89,C910518664,281873.09,53035.24,0,0
201,CASH_OUT,144397.0,C1677826119,10500.0,0.0,C448317762,0.0,144397.0,0,0
177,PAYMENT,18818.11,C1653463466,0.0,0.0,M635159013,0.0,0.0,0,0
11,CASH_OUT,379808.37,C2099215208,116918.0,0.0,C76471942,453087.4,947357.21,0,0
527,TRANSFER,271562.24,C1256644406,0.0,0.0,C1471875611,2934954.49,3206516.74,0,0
355,CASH_OUT,52093.64,C1331314083,55449.0,3355.36,C647475255,458104.9,510198.54,0,0
153,CASH_OUT,233071.01,C1083107104,41318.0,0.0,C1005429234,258423.27,491494.27,0,0
376,PAYMENT,13671.74,C675485601,0.0,0.0,M1163987344,0.0,0.0,0,0
165,TRANSFER,203737.03,C1160392233,0.0,0.0,C375207823,316220.57,519957.6,0,0
367,CASH_OUT,362672.57,C1069202179,362672.57,0.0,C1808434552,3.51,362676.08,1,0
232,CASH_OUT,293669.42,C235257487,0.0,0.0,C1709943202,1029111.15,1322780.57,0,0
348,PAYMENT,14129.62,C1039011344,9301.0,0.0,M1034435203,0.0,0.0,0,0
205,CASH_IN,309826.62,C1186171806,487734.35,797560.97,C1969904757,1982623.36,1672796.74,0,0
371,CASH_IN,317737.76,C898184551,3336383.07,3654120.82,C1829185622,443222.41,125484.65,0,0
164,TRANSFER,634241.76,C281949367,10607.0,0.0,C1541125051,234783.65,869025.41,0,0
331,PAYMENT,24848.52,C937962430,0.0,0.0,M689242699,0.0,0.0,0,0
251,CASH_OUT,120067.77,C436632671,61502.0,0.0,C201312827,11055211.71,11175279.48,0,0
159,CASH_IN,320122.1,C314207634,165254.0,485376.1,C1756283867,0.0,0.0,0,0
138,PAYMENT,9532.55,C834509568,0.0,0.0,M941285364,0.0,0.0,0,0
202,PAYMENT,9416.31,C1101100839,49913.0,40496.69,M1247296756,0.0,0.0,0,0
251,PAYMENT,36997.38,C92220413,503777.0,466779.62,M599367535,0.0,0.0,0,0
563,CASH_OUT,633610.66,C382898342,633610.66,0.0,C1625958226,0.0,633610.66,1,0
156,CASH_OUT,27061.31,C599134630,0.0,0.0,C2015098741,72744.19,99805.5,0,0
274,CASH_IN,227472.75,C1704405451,491.0,227963.75,C1623882326,156722.26,0.0,0,0
140,PAYMENT,10021.28,C1204112927,198.0,0.0,M172126933,0.0,0.0,0,0
10,CASH_IN,168581.28,C2001088114,4716459.61,4885040.89,C475334232,409091.0,372058.1,0,0
520,TRANSFER,2871898.5,C955101286,2871898.5,0.0,C1205312123,0.0,0.0,1,0
250,PAYMENT,7450.56,C2103935934,63965.0,56514.44,M202933779,0.0,0.0,0,0
401,CASH_OUT,55303.02,C1929058028,30174.0,0.0,C685260498,0.0,55303.02,0,0
203,CASH_OUT,218826.48,C924680663,155928.0,0.0,C497764324,1688222.81,2465317.43,0,0
139,CASH_OUT,39704.49,C34185686,4545.0,0.0,C1427398085,429658.38,469362.87,0,0
162,CASH_OUT,252673.35,C2088846708,349536.0,96862.65,C1322428585,0.0,252673.35,0,0
251,PAYMENT,38543.35,C478876618,195534.76,156991.41,M753060676,0.0,0.0,0,0
130,PAYMENT,32136.89,C2082758300,0.0,0.0,M658792124,0.0,0.0,0,0
177,CASH_IN,107414.01,C1881240614,2337449.66,2444863.67,C1470180282,220776.35,113362.33,0,0
352,PAYMENT,12419.99,C1518032354,293.0,0.0,M2024100162,0.0,0.0,0,0
350,CASH_IN,57762.33,C312871744,1759654.6,1817416.92,C1824834108,8685684.56,8627922.23,0,0
333,CASH_IN,155377.26,C360910946,27739825.62,27895202.88,C438997942,1225930.41,1070553.15,0,0
226,TRANSFER,1303861.39,C380744040,0.0,0.0,C1796437507,4184502.92,5488364.31,0,0
13,CASH_OUT,95082.23,C554676081,13407.0,0.0,C127509847,340150.85,250910.76,0,0
208,PAYMENT,3661.46,C789397650,0.0,0.0,M536950730,0.0,0.0,0,0
43,CASH_IN,225059.02,C1623001282,33585.0,258644.02,C90810322,4333189.33,4108130.31,0,0
235,CASH_OUT,228368.08,C1857753401,0.0,0.0,C1268174896,493146.31,721514.39,0,0
44,PAYMENT,10435.32,C1077019932,443206.09,432770.77,M651068225,0.0,0.0,0,0
17,CASH_IN,27212.81,C872888217,161.0,27373.81,C575077735,92856.69,130868.21,0,0
259,CASH_IN,17542.37,C436863585,16115235.19,16132777.57,C2101020807,2571873.89,2554331.52,0,0
180,CASH_OUT,221511.6,C165600030,7702.0,0.0,C1363568901,0.0,221511.6,0,0
259,CASH_IN,22780.01,C1878789495,2025553.76,2048333.78,C1597885047,11755932.19,11733152.18,0,0
96,PAYMENT,6762.68,C1926542734,109.0,0.0,M1983697334,0.0,0.0,0,0
138,PAYMENT,3356.01,C2093626806,216883.04,213527.04,M817291327,0.0,0.0,0,0
20,CASH_OUT,306450.14,C1543152835,8595.0,0.0,C1200569103,0.0,306450.14,0,0
225,PAYMENT,17831.73,C411075335,0.0,0.0,M1869259571,0.0,0.0,0,0
180,PAYMENT,2118.41,C1539983421,0.0,0.0,M1605321490,0.0,0.0,0,0
331,CASH_OUT,19130.21,C1401120840,90315.0,71184.79,C1678875569,2951133.16,5670689.93,0,0
403,CASH_OUT,102417.08,C851706405,50705.0,0.0,C892390289,0.0,102417.08,0,0
399,PAYMENT,20803.51,C1797147313,99923.64,79120.12,M1950396461,0.0,0.0,0,0
235,TRANSFER,828380.42,C786355547,0.0,0.0,C2127692741,1184815.66,2013196.07,0,0
217,TRANSFER,81216.23,C1904718336,81216.23,0.0,C364331020,0.0,0.0,1,0
158,CASH_OUT,150985.53,C449747546,0.0,0.0,C559910911,551372.07,702357.59,0,0
163,PAYMENT,9960.59,C1090180826,0.0,0.0,M1697993815,0.0,0.0,0,0
209,CASH_OUT,137619.71,C2018243387,105209.0,0.0,C185392298,357548.85,495168.56,0,0
589,CASH_OUT,51829.2,C1007372776,3236.0,0.0,C66455994,185438.41,237267.61,0,0
37,CASH_OUT,56947.66,C2087693977,17744.0,0.0,C641224815,0.0,56947.66,0,0
281,CASH_IN,182263.48,C196997257,656610.08,838873.56,C976466968,263217.61,80954.12,0,0
46,CASH_OUT,169101.52,C1850422750,0.0,0.0,C868897431,2854882.14,3023983.66,0,0
352,PAYMENT,17633.05,C287762505,9985.0,0.0,M885451566,0.0,0.0,0,0
20,PAYMENT,13642.72,C852702943,15982.0,2339.28,M563257493,0.0,0.0,0,0
11,CASH_IN,737.14,C646250679,10386423.56,10387160.7,C807931439,356168.96,786350.58,0,0
40,CASH_IN,125087.45,C1376788285,4235512.46,4360599.91,C989269409,675633.55,911433.88,0,0
181,PAYMENT,10327.03,C360775561,0.0,0.0,M1026978190,0.0,0.0,0,0
692,PAYMENT,13461.74,C177306437,9914.0,0.0,M1988531095,0.0,0.0,0,0
394,PAYMENT,43698.84,C1703289323,742.0,0.0,M1226737375,0.0,0.0,0,0
349,CASH_OUT,55828.45,C1567111935,0.0,0.0,C1539658523,1092407.17,1148235.62,0,0
540,TRANSFER,1063083.87,C134403897,0.0,0.0,C931665913,2682635.04,3745718.91,0,0
263,TRANSFER,216187.8,C960755382,11731.54,0.0,C1426198354,217202.47,433390.27,0,0
329,PAYMENT,4168.75,C1858181250,0.0,0.0,M510398395,0.0,0.0,0,0
186,CASH_IN,230458.56,C465219567,17938947.64,18169406.2,C1535628839,8784631.47,8554172.92,0,0
187,PAYMENT,8407.22,C1334583478,8575.0,167.78,M499699986,0.0,0.0,0,0
283,PAYMENT,2530.29,C875824206,100467.0,97936.71,M648037610,0.0,0.0,0,0
251,CASH_IN,72158.42,C951986519,1606687.23,1678845.65,C664419917,397195.41,325036.99,0,0
528,PAYMENT,30939.15,C1131781580,45410.95,14471.81,M1676193258,0.0,0.0,0,0
284,CASH_OUT,45323.37,C650187374,99868.0,54544.63,C204027833,199163.99,244487.35,0,0
348,TRANSFER,809417.17,C1422171471,0.0,0.0,C1769022746,2024168.16,2833585.33,0,0
208,CASH_OUT,80518.62,C405359836,149.0,0.0,C565402800,143828.02,224346.64,0,0
520,PAYMENT,12521.84,C964839785,42145.03,29623.19,M1037398306,0.0,0.0,0,0
350,PAYMENT,1137.81,C1267187411,34608.76,33470.95,M764392206,0.0,0.0,0,0
667,CASH_OUT,144.73,C1888274147,205326.0,205181.27,C16845215,114086.85,114231.58,0,0
306,CASH_OUT,30843.96,C1477472801,0.0,0.0,C364966326,131990.66,162834.62,0,0
226,CASH_OUT,100524.41,C2135948656,0.0,0.0,C136653306,977296.57,1077820.99,0,0
258,CASH_IN,119041.7,C723223932,26013.0,145054.7,C494089243,0.0,0.0,0,0
303,CASH_IN,170436.55,C720553150,413.0,170849.55,C1551587357,0.0,0.0,0,0
19,TRANSFER,500698.98,C966800981,316628.0,0.0,C133879537,19859.0,0.0,0,0
403,TRANSFER,273179.3,C214324289,262171.0,0.0,C1292490756,635530.92,908710.22,0,0
246,TRANSFER,831725.76,C1717556818,831725.76,0.0,C377236919,0.0,0.0,1,0
42,CASH_IN,23052.86,C799004008,65101.0,88153.86,C2089547653,0.0,49344.41,0,0
275,PAYMENT,827.44,C1319776052,398417.0,397589.56,M1534493688,0.0,0.0,0,0
181,CASH_OUT,18048.04,C114291207,0.0,0.0,C1508054425,541040.68,559088.72,0,0
279,CASH_OUT,320620.39,C134929321,21307.0,0.0,C1003467033,113466.26,434086.65,0,0
208,CASH_OUT,297150.39,C1522119287,0.0,0.0,C325982869,7411177.43,7975605.52,0,0
181,TRANSFER,681716.51,C493293420,25189.0,0.0,C851274464,1318285.88,2000002.39,0,0
132,PAYMENT,11941.12,C255349867,0.0,0.0,M334426407,0.0,0.0,0,0
17,CASH_IN,140757.83,C65813460,413.0,141170.83,C486995487,0.0,0.0,0,0
139,CASH_IN,106420.95,C1201125688,20191.0,126611.95,C1156983238,0.0,0.0,0,0
381,CASH_OUT,253813.14,C476994529,0.0,0.0,C1319626274,2760383.43,3014196.57,0,0
94,CASH_IN,182882.24,C294350749,6531509.25,6714391.5,C1364768794,1278328.38,1095446.14,0,0
191,PAYMENT,2476.71,C579962770,32379.0,29902.29,M1785617413,0.0,0.0,0,0
351,CASH_OUT,135822.43,C1503321847,0.0,0.0,C2138240669,548981.9,684804.33,0,0
399,CASH_IN,185045.72,C70227495,7419468.4,7604514.13,C415035845,1148700.49,963654.76,0,0
207,PAYMENT,22036.15,C494256374,105809.0,83772.85,M615269591,0.0,0.0,0,0
41,PAYMENT,4235.15,C1665558226,40428.0,36192.85,M1424634604,0.0,0.0,0,0
18,CASH_OUT,172838.06,C678820764,358010.0,185171.94,C1994908118,3019.17,175857.23,0,0
303,TRANSFER,1421383.57,C23423526,0.0,0.0,C1394249380,5252728.4,6674111.97,0,0
213,CASH_OUT,110274.16,C298064245,5313.0,0.0,C469399407,0.0,110274.16,0,0
162,PAYMENT,9452.82,C72877698,0.0,0.0,M670157594,0.0,0.0,0,0
373,CASH_OUT,247346.96,C1994200498,0.0,0.0,C1083360436,464249.44,711596.4,0,0
10,PAYMENT,1737.87,C1674264611,97110.02,95372.15,M593381074,0.0,0.0,0,0
43,PAYMENT,4398.57,C1097963824,26877.8,22479.23,M1318118965,0.0,0.0,0,0
279,CASH_OUT,246058.52,C1413982640,0.0,0.0,C1554540893,423679.39,669737.91,0,0
259,CASH_IN,14584.18,C603798126,18218410.45,18232994.62,C241558961,3486450.06,3685554.19,0,0
186,CASH_OUT,70790.59,C356198335,0.0,0.0,C75474253,2379601.45,2450392.04,0,0
347,CASH_IN,266999.97,C1187651682,7411271.89,7678271.86,C1593563915,386812.88,119812.91,0,0
12,PAYMENT,10131.94,C1887081791,0.0,0.0,M1107333157,0.0,0.0,0,0
370,CASH_OUT,64597.5,C1959518969,0.0,0.0,C156401237,85118.67,149716.18,0,0
278,PAYMENT,23474.18,C954129773,0.0,0.0,M1398081257,0.0,0.0,0,0
132,CASH_IN,155340.61,C176980866,15990.0,171330.61,C1723466645,221043.36,65702.75,0,0
17,PAYMENT,12306.44,C1216143727,212236.78,199930.34,M849916142,0.0,0.0,0,0
347,CASH_IN,40746.71,C1969168470,36377.0,77123.71,C1710283850,0.0,0.0,0,0
259,PAYMENT,2035.95,C1312774312,17921.0,15885.05,M270050040,0.0,0.0,0,0
229,CASH_IN,36619.0,C2070319376,125889.98,162508.98,C688482961,5128038.77,5091419.77,0,0
234,CASH_IN,224772.35,C1612313776,5107514.63,5332286.98,C1371569906,1812042.8,1587270.45,0,0
332,PAYMENT,15356.62,C668382006,69.7,0.0,M1264012966,0.0,0.0,0,0
251,PAYMENT,25933.19,C562380077,0.0,0.0,M1341004418,0.0,0.0,0,0
306,CASH_OUT,192780.81,C1432883202,528854.79,336073.98,C957390065,8706402.56,8899183.36,0,0
203,CASH_OUT,77425.18,C336292838,0.0,0.0,C2010728617,1783099.45,1860524.63,0,0
305,CASH_OUT,94927.1,C532138964,0.0,0.0,C318031992,999464.13,1094391.23,0,0
401,CASH_IN,265410.32,C1732740496,10560.0,275970.32,C1092132701,0.0,0.0,0,0
20,CASH_IN,178413.7,C1211872264,7725587.93,7904001.62,C72182350,2996584.95,2860266.53,0,0
15,PAYMENT,7176.18,C169857953,45286.0,38109.82,M1533303171,0.0,0.0,0,0
228,PAYMENT,85848.84,C1245211602,10736.0,0.0,M1786154890,0.0,0.0,0,0
253,PAYMENT,10671.76,C781946440,334.0,0.0,M1970138769,0.0,0.0,0,0
43,CASH_IN,7315.19,C2108110314,117907.0,125222.19,C1842555974,0.0,11887.62,0,0
355,CASH_IN,21684.51,C986241883,21303.0,42987.51,C219265647,574426.89,552742.38,0,0
182,CASH_OUT,116433.61,C1604559423,853963.0,737529.39,C1929995374,5020135.06,5136568.67,0,0
286,PAYMENT,4015.87,C1183166941,48798.0,44782.13,M1305655921,0.0,0.0,0,0
522,TRANSFER,3635328.11,C743822679,10436.0,0.0,C1534408959,273252.13,3908580.24,0,0
299,CASH_OUT,157621.07,C1413372580,0.0,0.0,C1117417365,1633452.68,3822204.18,0,0
644,TRANSFER,2641429.75,C2050040141,0.0,0.0,C396203351,3764008.92,6405438.67,0,0
514,PAYMENT,21560.15,C1593023180,21747.0,186.85,M927013001,0.0,0.0,0,0
306,CASH_OUT,76218.9,C2024276604,0.0,0.0,C1875992052,2197266.78,2273485.68,0,0
328,PAYMENT,5758.06,C2118758347,0.0,0.0,M1546094004,0.0,0.0,0,0
18,PAYMENT,2996.33,C2124839021,74765.29,71768.96,M226197917,0.0,0.0,0,0
591,CASH_OUT,4863106.47,C819607740,4863106.47,0.0,C346707940,0.0,4863106.47,1,0
189,PAYMENT,1991.95,C130586493,551.0,0.0,M122431787,0.0,0.0,0,0
256,CASH_IN,84297.63,C377925057,12653033.99,12737331.62,C662697319,5983381.79,5899084.15,0,0
136,PAYMENT,10359.13,C822474904,421043.0,410683.87,M1224695750,0.0,0.0,0,0
309,CASH_OUT,96474.91,C1496296182,96474.91,0.0,C1435664818,0.0,96474.91,1,0
395,CASH_OUT,443453.43,C579530059,82305.0,0.0,C250683560,2078716.35,2667394.21,0,0
142,CASH_OUT,71378.52,C29979133,3622.0,0.0,C2063529897,0.0,71378.52,0,0
524,CASH_OUT,113074.82,C392971006,243293.0,130218.18,C2005480371,335641.75,448716.57,0,0
533,TRANSFER,400517.07,C709213920,400517.07,0.0,C565737744,0.0,0.0,1,0
15,CASH_OUT,2899.94,C566633356,0.0,0.0,C1028245898,1282797.4,970080.66,0,0
8,PAYMENT,8963.11,C324354535,16626.0,7662.89,M127871858,0.0,0.0,0,0
259,PAYMENT,10040.1,C392699967,59410.0,49369.9,M1868242241,0.0,0.0,0,0
398,CASH_OUT,270863.26,C784027708,15394.0,0.0,C365337210,272270.37,543133.63,0,0
482,TRANSFER,75659.33,C807173004,75659.33,0.0,C1577384296,0.0,0.0,1,0
278,CASH_OUT,75822.96,C363420036,11688.0,0.0,C957103265,1372761.55,1448584.52,0,0
490,PAYMENT,10591.01,C468322137,41426.83,30835.82,M2068405533,0.0,0.0,0,0
186,CASH_OUT,31885.54,C242486334,4130.41,0.0,C1687571106,577895.64,609781.18,0,0
34,PAYMENT,3095.63,C2142202301,0.0,0.0,M1068179546,0.0,0.0,0,0
283,PAYMENT,14209.97,C1494324577,204173.74,189963.76,M1358019098,0.0,0.0,0,0
474,PAYMENT,595.15,C668339993,809041.0,808445.85,M942608417,0.0,0.0,0,0
180,PAYMENT,21433.66,C885941285,136889.9,115456.23,M738900586,0.0,0.0,0,0
595,CASH_OUT,178341.5,C1110347230,31255.0,0.0,C1471875611,3131930.48,3310271.98,0,0
383,PAYMENT,2266.39,C1544411833,0.0,0.0,M1836568337,0.0,0.0,0,0
95,TRANSFER,167194.53,C1447803492,0.0,0.0,C710681023,826110.58,993305.11,0,0
208,CASH_OUT,213600.63,C1896759768,0.0,0.0,C415731507,1422719.66,1636320.3,0,0
163,PAYMENT,17104.9,C198776985,50200.0,33095.1,M598429556,0.0,0.0,0,0
209,CASH_OUT,251646.38,C1047235604,148950.55,0.0,C1402419587,2299135.45,2550781.83,0,0
189,PAYMENT,4640.44,C349939670,31844.0,27203.56,M1751570991,0.0,0.0,0,0
16,CASH_OUT,102275.08,C1803268605,0.0,0.0,C811694767,373600.77,475875.84,0,0
16,CASH_OUT,341986.68,C1603168738,0.0,0.0,C1569736723,810210.16,1525083.7,0,0
331,PAYMENT,8336.44,C632431277,81063.0,72726.56,M773217022,0.0,0.0,0,0
281,CASH_OUT,149436.87,C1667667445,128102.0,0.0,C902481712,226169.97,375606.84,0,0
212,PAYMENT,9825.0,C106838136,2081.0,0.0,M2088625654,0.0,0.0,0,0
162,PAYMENT,10034.22,C764319007,39961.0,29926.78,M1438162290,0.0,0.0,0,0
35,CASH_OUT,195803.77,C181726291,0.0,0.0,C1856036778,18000264.07,18196067.84,0,0
226,PAYMENT,9199.5,C1919560467,0.0,0.0,M1864705042,0.0,0.0,0,0
335,CASH_OUT,41298.96,C1742759492,37838.78,0.0,C884689026,81368.7,122667.66,0,0
130,TRANSFER,321712.19,C1390462767,0.0,0.0,C874144172,4789031.02,5110743.21,0,0
404,PAYMENT,27603.08,C1750058888,0.0,0.0,M1692248942,0.0,0.0,0,0
36,PAYMENT,29213.12,C1642529805,0.0,0.0,M2132806757,0.0,0.0,0,0
157,CASH_OUT,431356.55,C1540105290,431356.55,0.0,C349350443,2787800.23,3219156.78,1,0
179,CASH_OUT,95384.4,C662602276,0.0,0.0,C903270650,442705.32,538089.72,0,0
327,CASH_OUT,86827.82,C1577030233,30618.0,0.0,C290062990,47824.81,134652.64,0,0
157,PAYMENT,12512.98,C434483869,55694.0,43181.02,M555510001,0.0,0.0,0,0
134,TRANSFER,252031.73,C914449349,0.0,0.0,C56845046,1178501.25,2563732.21,0,0
326,PAYMENT,27255.16,C98650287,11091.97,0.0,M1696021892,0.0,0.0,0,0
8,TRANSFER,176525.35,C1138096743,21508.0,0.0,C1503560125,12276.88,188802.23,0,0
236,PAYMENT,989.3,C1511335288,0.0,0.0,M278446057,0.0,0.0,0,0
163,CASH_IN,212234.65,C600740451,30638.0,242872.65,C1164532060,0.0,0.0,0,0
154,CASH_OUT,321820.25,C920078245,0.0,0.0,C2068143517,4854352.98,5176173.24,0,0
325,TRANSFER,3124192.94,C907867079,728.0,0.0,C1287413396,0.0,3124192.94,0,0
518,PAYMENT,16006.74,C13773924,30860.0,14853.26,M694630370,0.0,0.0,0,0
131,CASH_OUT,79956.2,C1073939944,32267.0,0.0,C1227970606,0.0,79956.2,0,0
187,CASH_OUT,317473.08,C1464769805,0.0,0.0,C791131207,3097697.87,3415170.96,0,0
254,TRANSFER,511415.72,C1718481298,0.0,0.0,C1231543822,578783.4,1090199.13,0,0
251,CASH_OUT,208272.94,C1596276883,15832.0,0.0,C1610594356,1861567.17,2069840.11,0,0
354,PAYMENT,3169.29,C1752146817,10032.0,6862.71,M1578024944,0.0,0.0,0,0
307,CASH_IN,128505.67,C1433433851,163834.0,292339.67,C1351281561,681302.2,552796.53,0,0
16,CASH_IN,28787.08,C1487767848,5930699.74,5959486.82,C52349280,224435.81,195648.72,0,0
11,CASH_OUT,152460.32,C659605708,24956.0,0.0,C1858806720,0.0,152460.32,0,0
188,CASH_OUT,89854.2,C1983137996,0.0,0.0,C187663216,382897.51,472751.71,0,0
262,CASH_OUT,21022.47,C1369749401,29079.0,8056.53,C1467215271,15932.09,36954.56,0,0
428,CASH_IN,143070.43,C97295234,51462.0,194532.43,C402337634,177696.81,34626.39,0,0
687,CASH_OUT,322275.64,C981338831,26247.17,0.0,C1709476676,6731061.93,7053337.56,0,0
324,CASH_IN,136448.31,C1027241844,6110588.01,6247036.32,C1172422592,2966036.84,2829588.53,0,0
597,PAYMENT,6205.27,C2019316829,0.0,0.0,M1506814929,0.0,0.0,0,0
154,TRANSFER,1897222.99,C2066112660,0.0,0.0,C1614662431,4096533.0,5993756.0,0,0
350,PAYMENT,38363.6,C950778669,6005.0,0.0,M1083567298,0.0,0.0,0,0
327,CASH_IN,148899.84,C1898571491,545810.89,694710.73,C559912373,430685.79,281785.95,0,0
187,CASH_OUT,161802.54,C53910810,228340.98,66538.44,C627664322,713991.4,875793.94,0,0
23,TRANSFER,37932.17,C105621575,11319.0,0.0,C45100087,132622.19,170554.36,0,0
276,PAYMENT,9700.16,C1041761015,25383.0,15682.84,M920292423,0.0,0.0,0,0
402,DEBIT,1727.95,C914236533,90654.65,88926.7,C2071885691,218535.1,220263.05,0,0
324,CASH_OUT,477037.67,C2083909503,327023.0,0.0,C617648182,480810.68,957848.34,0,0
380,CASH_OUT,138618.23,C850761206,7946.55,0.0,C76810816,942746.02,1081364.25,0,0
324,PAYMENT,14346.86,C2000030676,0.0,0.0,M220252907,0.0,0.0,0,0
276,PAYMENT,4543.42,C741378481,533711.49,529168.06,M939878861,0.0,0.0,0,0
188,TRANSFER,166922.22,C803012192,9704.0,0.0,C2088146489,0.0,166922.22,0,0
17,CASH_OUT,85180.51,C1263273010,0.0,0.0,C1224081716,439358.55,783681.46,0,0
722,CASH_OUT,3071270.72,C1272560847,3071270.72,0.0,C116742531,153082.28,3224353.0,1,0
232,CASH_IN,35968.95,C1446539941,48371.0,84339.95,C645780800,0.0,0.0,0,0
229,CASH_OUT,261894.81,C775433361,0.0,0.0,C1117332087,474976.27,736871.08,0,0
350,CASH_IN,183098.41,C1533445562,15976.0,199074.41,C575299822,579449.15,396350.74,0,0
397,CASH_OUT,136053.92,C645169404,310250.85,174196.92,C42612529,2430157.32,2566211.24,0,0
227,CASH_OUT,60928.95,C1260807440,201225.0,140296.05,C8856826,0.0,60928.95,0,0
190,PAYMENT,11882.01,C134039106,336228.0,324345.99,M807439743,0.0,0.0,0,0
130,CASH_OUT,421584.56,C1357624428,184248.69,0.0,C665169174,781918.36,1203502.92,0,0
404,CASH_IN,147329.69,C1730461904,21352.0,168681.69,C278027440,0.0,0.0,0,0
39,PAYMENT,8713.34,C135202195,128047.66,119334.32,M1598437006,0.0,0.0,0,0
207,CASH_OUT,59398.65,C762349436,199610.0,140211.35,C528462988,217373.01,276771.66,0,0
136,CASH_OUT,213375.17,C1493746082,14939.0,0.0,C1295976969,666099.92,879475.09,0,0
282,CASH_OUT,34257.67,C324016463,0.0,0.0,C490219072,151639.52,185897.19,0,0
283,PAYMENT,1474.54,C917483994,36133.0,34658.46,M784369212,0.0,0.0,0,0
186,PAYMENT,23199.47,C166736834,18685.0,0.0,M789389423,0.0,0.0,0,0
349,PAYMENT,4941.97,C1472479373,255404.0,250462.03,M104299028,0.0,0.0,0,0
492,CASH_OUT,51394.35,C781854007,0.0,0.0,C1575630012,100887.24,152281.59,0,0
235,PAYMENT,2265.25,C643290258,275406.1,273140.85,M1570512788,0.0,0.0,0,0
160,PAYMENT,26968.37,C1787656348,830966.4,803998.03,M2131198872,0.0,0.0,0,0
186,CASH_IN,254688.91,C1652713886,1037415.25,1292104.16,C85329737,607472.74,352783.82,0,0
154,PAYMENT,32564.55,C1687542005,237146.8,204582.24,M1942303779,0.0,0.0,0,0
186,PAYMENT,26961.08,C1963485971,0.0,0.0,M739773971,0.0,0.0,0,0
301,PAYMENT,16494.86,C386434554,30351.0,13856.14,M373079578,0.0,0.0,0,0
332,PAYMENT,21087.93,C766466478,0.0,0.0,M825356174,0.0,0.0,0,0
157,CASH_IN,218484.48,C1057053428,12536117.4,12754601.88,C1368530355,1672137.15,1453652.66,0,0
597,PAYMENT,13216.94,C259688187,5154.0,0.0,M1076445025,0.0,0.0,0,0
154,PAYMENT,15865.94,C366248960,16045.0,179.06,M1688140942,0.0,0.0,0,0
